,raw_text,clean_text
241,missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt;pout&gt;,missed brent at praise band. no fun to not have the your lead guitarist. lt pout gt
242,@jpfurry poor john  this is what happens when you play with fruit and a microwave! Seriously though HAVE you seen a doctor?? Xxx,poor john this is what happens when you play with fruit and a microwave! seriously though have you seen a doctor?? xxx
243,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,missing my bff watching home and away it reminds me of her and me we lt 3 it. shout out to u courts
244,New video card is DOA.,new video card is doa.
245,"feeling lost, naked and confused (JK, sort of).....no iphone for me.","feeling lost, naked and confused jk, sort of .....no iphone for me."
246,"Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work","damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work"
247,missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;,missed brent at praise band. no fun to not have your lead guitarist. lt pout gt
248,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him  gah,i think to much on the past. i cant change it. i deserved so much more then wat i got. ..but why am i still thinking about him gah
249,has lost his ring. It's no-where to be seen,has lost his ring. it's no-where to be seen
250,"@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp; MIKEY.","ooooooh! sealclap see, i download shitloads of zip folders off 4chan. i have no internet moneys. fuck yeah alicia amp mikey."
251,Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick,is still nursing my nile but glad he is feeling better. i hate when my baby is sick
252,Is fucked to go back to IC,is fucked to go back to ic
253,@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed.,yoyoyo. my internet has been rude tonight. it just reconnected and i'm about to go to bed.
254,@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can,well i have uni stuff and netball but after netbal if i've done uni stuff we can
255,@kissability Me too I is poor,me too i is poor
256,help me forget 8th april &amp; 13th july!,help me forget 8th april amp 13th july!
257,"dierks bentley is comin' to columbus, OH!! i wanna go so bad","dierks bentley is comin' to columbus, oh!! i wanna go so bad"
258,i have to take my sidekick back.,i have to take my sidekick back.
259,@chriscantore congrats! I'm totally jealous! only wish my XM was working,congrats! i'm totally jealous! only wish my xm was working
260,gr8t my face is very itchy,gr8t my face is very itchy
261,poor socks  luvvvvv the golden retriever!! I want one sighhhh,poor socks luvvvvv the golden retriever!! i want one sighhhh
262,I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible,i just saw that they found that tracy girl in a piece of luggage... how fucking terrible
263,Aaaaand the nausea is back.,aaaaand the nausea is back.
264,@DonnieWahlberg ooh IГЇВїВЅm excited and not even going 2 be there  long love YOUTUBE!,ooh i m excited and not even going 2 be there long love youtube!
265,spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..,spent 1 hour to reach to axis bank only to find out today is holiday for mahavir jayanti contd..
266,@mathewsmichael  i agree... the jobros dont update theres very often,i agree... the jobros dont update theres very often
267,@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link,it is hilarious and i linked the clip from lj some time ago but when i went back just now it was a dead link
268,@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  ),oooooooo who with? im not neither but thats because i need to study
269,"Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!","haven't tweeted nearly all day posted my website tonight, hopefully that goes well night time!"
270,@bostongarden I miss bentley,i miss bentley
271,seriously needs to finish these job applications,seriously needs to finish these job applications
272,"My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids","my son vincas is sick, so i stay at home just three tense days at work, and i am back on holiday with kids"
273,Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly.,whinging. my client amp boss don't understand english well. rewrote some text unreadable. it's written by v. good writer amp reviewed correctly.
274,@huntermoore I don't want him to ever punch me.,i don't want him to ever punch me.
275,sooo sick of the snow  ughh,sooo sick of the snow ughh
276,@LoveMeagan it doesn't work your fan is upset,it doesn't work your fan is upset
277,I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern.,i would like to apologize for the repeated video games live related tweets. i am going to have a stern discussion with koodo soon. stern.
278,@zaydia but i cant figure out how to get there / back / pay for a hotel etc,but i cant figure out how to get there back pay for a hotel etc
279,"FML: So much for seniority, bc of technological ineptness, I now have to &quot;register&quot; for classes AGAIN","fml so much for seniority, bc of technological ineptness, i now have to quot register quot for classes again"
280,feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.,feels like she slept the day away. not looking forward to any more bouts with my gallbladder. at least i have pills now for the pain.
281,@ThaStevieG but what I really want is my old bass back,but what i really want is my old bass back
282,Mad tired today... Callin it in early tonight  nighty night twittas,mad tired today... callin it in early tonight nighty night twittas
283,"@LevenRambin: Take it easy, and be good to you.","take it easy, and be good to you."
284,I'm afraid I had bad code.,i'm afraid i had bad code.
285,Think I'm going to bed. Goodniight. I hate this,think i'm going to bed. goodniight. i hate this
286,"@riancurtis  i'm here, friend, and i love you.","i'm here, friend, and i love you."
287,@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??,all this time you didn't notice i was gone...just needed db2 is it??
288,@aaronrva is in the bathroom and i have to pee!,is in the bathroom and i have to pee!
289,@ashleyskyy but I wanted a margarita too!,but i wanted a margarita too!
290,@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!,yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night its tough!
291,Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good,just called hillsong again - they said they couldn't tell me where i was on the waiting list - i don't know if it's looking so good
292,"has 0g of milky bar left, and around 200ml of coke","has 0g of milky bar left, and around 200ml of coke"
293,@jokerrrr It stillllll hasn't arrived,it stillllll hasn't arrived
294,"Mraow, I feel like dancing, but first art school wants to rape me some more.","mraow, i feel like dancing, but first art school wants to rape me some more."
295,@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time,ah! i bet it does i've been like craving to play softball or basketball !!! but i have noo time
296,Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back,is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back
