,raw_text,clean_text
237,I officially hate Mum's new employees.,i officially hate mum's new employees.
238,"hmmm? Psycho Kitty doesn't even like me, don't think a meerkat would last long","hmmm? psycho kitty doesn't even like me, don't think a meerkat would last long"
239,Had a great weekend .................. it's a shame Monday has to come around,had a great weekend .................. it's a shame monday has to come around
240,@HollaWalla  Dude I don't know  Im already lightheaded from no carbs - lololol,dude i don't know im already lightheaded from no carbs - lololol
241,Waste of time and fuel,waste of time and fuel
242,@trainhitsboy excellent taste as ever and perfect context.  I've never covered a Cure song in public  but have the Scorpions. sick.,excellent taste as ever and perfect context. i've never covered a cure song in public but have the scorpions. sick.
243,hi thats really not true,hi thats really not true
244,had to put our bearded dragon to sleep today,had to put our bearded dragon to sleep today
245,alexandra is ma younger sis an da 3 way call ended cuz it got cut off,alexandra is ma younger sis an da 3 way call ended cuz it got cut off
246,@Kaiyov TRUTH!!! damn I miss rite aid! Walgreens doesnt have ice cream,truth!!! damn i miss rite aid! walgreens doesnt have ice cream
247,"@griffintech Yeah it is, quite annoying at times.","yeah it is, quite annoying at times."
248,pulling into port,pulling into port
249,"Thunder and lightening, there goes my walk","thunder and lightening, there goes my walk"
250,"@arien617 @lizziehalfpenny @Abbie_Judd oh bugger :| servers down; all sites have been transferred, except mine","oh bugger servers down all sites have been transferred, except mine"
251,"can't fecking spell today, you probably have guessed by now that yestreday was yesterday   was probably easier to delete and retweet","can't fecking spell today, you probably have guessed by now that yestreday was yesterday was probably easier to delete and retweet"
252,@STACYSHOW that sounds awesome i wish i wasnt in CT,that sounds awesome i wish i wasnt in ct
253,@jrmynvro I miss you poopie. Its been 2 days since I've seen your cute face.,i miss you poopie. its been 2 days since i've seen your cute face.
254,@boomstickplease that sucks. I've been wanting to check out Short Cuts to,that sucks. i've been wanting to check out short cuts to
255,woke up with my mom screaming about how irresponsvle I am because I missed my driving lesson tomorrow. I'm gonna have to pay fot it,woke up with my mom screaming about how irresponsvle i am because i missed my driving lesson tomorrow. i'm gonna have to pay fot it
256,@Miss_Shan hmmm that's a good question! -I'll tweet you when I do! I wish I could go on now!  x,hmmm that's a good question! -i'll tweet you when i do! i wish i could go on now! x
257,@heygerardo CLIFF CAFE. come pick me up,cliff cafe. come pick me up
258,I hate having second thoughts and stupid extra thoughts rolling around in my head,i hate having second thoughts and stupid extra thoughts rolling around in my head
259,Why do the doctors that I choose always take forever?!?!  I hate waiting...it's been 30 mins already,why do the doctors that i choose always take forever?!?! i hate waiting...it's been 30 mins already
260,saturday &amp; sunday - Saman + monday - RPM class = not a good idea!,saturday amp sunday - saman monday - rpm class not a good idea!
261,Bugger all..... my teen is poorly,bugger all..... my teen is poorly
262,just got back from my aunt's house....now I have some homework to do,just got back from my aunt's house....now i have some homework to do
263,@BostonWahlbergs I would love too but too bad ur butt is not around here,i would love too but too bad ur butt is not around here
264,i should be really glad that i'm back home right?! but i'm not too  and im weary i wanna sleep but the family's having dinner elsewhere,i should be really glad that i'm back home right?! but i'm not too and im weary i wanna sleep but the family's having dinner elsewhere
265,@Wengles that was so uncalled for,that was so uncalled for
266,"Just had my teeth checked, now my eyes. I'm dying for a coffee but can't drink for an hour.","just had my teeth checked, now my eyes. i'm dying for a coffee but can't drink for an hour."
267,Apparently fucking Hogi Yogi isn't open on Sundays . . .   I'm going to bed.,apparently fucking hogi yogi isn't open on sundays . . . i'm going to bed.
268,I have wasted a whole night youtubing past Britain's Got Talent auditions when I should have been working on design project. Fail,i have wasted a whole night youtubing past britain's got talent auditions when i should have been working on design project. fail
269,Cherry tree update: But the first day of full bloom also brings the first falling blossom  http://twitpic.com/3phky,cherry tree update but the first day of full bloom also brings the first falling blossom
270,@LaPrincipesa o ............ and welcome to twitter ..... hope my baby is doing good i miss my baby,o ............ and welcome to twitter ..... hope my baby is doing good i miss my baby
271,sad i don't wanna go back to work. I wish I could be a stay at home mom but doug won't let,sad i don't wanna go back to work. i wish i could be a stay at home mom but doug won't let
272,on washighton ext watching drag races! intense life i live. doug lives june 10th,on washighton ext watching drag races! intense life i live. doug lives june 10th
273,@Jargan Airport departures really suck don't they,airport departures really suck don't they
274,Nothing left.  let's get over and done with it. bye.,nothing left. let's get over and done with it. bye.
275,has an even fatter thumb today.,has an even fatter thumb today.
276,@abbaaayy  i hope it be ok,i hope it be ok
277,I hate mornings,i hate mornings
278,@janinesd no i'm poor. i am not an RN yet so i still have mobi!!! lol!!!,no i'm poor. i am not an rn yet so i still have mobi!!! lol!!!
279,@JoelisGagafied Aww  Are you going to Pride? I really want to but I don't think I can get over there.,aww are you going to pride? i really want to but i don't think i can get over there.
280,Its so pretty outside and I'm stuck indoors,its so pretty outside and i'm stuck indoors
281,feels bitter cos I won't be able to watch the &quot;davids&quot; concert.,feels bitter cos i won't be able to watch the quot davids quot concert.
282,"@PeteStLeger no, I am not happy with the management for dumping this on me at 3pm","no, i am not happy with the management for dumping this on me at 3pm"
283,Need my Claudia,need my claudia
284,@DaveP_Twit not when you're server's down it isn't,not when you're server's down it isn't
285,@N0ELLA21 p.s... Taiden is really sad about the celtics.. that is his team..,p.s... taiden is really sad about the celtics.. that is his team..
286,@AlyshaNasir i have no gfs next sem. not at all,i have no gfs next sem. not at all
287,Is sick of work. Wanna go home,is sick of work. wanna go home
288,studying for my final exam,studying for my final exam
289,with a back ache,with a back ache
290,craving bbq. Too bad we dont' have a bbq,craving bbq. too bad we dont' have a bbq
291,"Soooo full! And surrounded by dragons fans yay, but I still wish I was at tuggerah","soooo full! and surrounded by dragons fans yay, but i still wish i was at tuggerah"
292,Chest pain. Ouch,chest pain. ouch
293,Had 4 days off this week.. Lots of work pending,had 4 days off this week.. lots of work pending
294,"Driven from Morecambe where the sun is shining, to Sunderland, where it isn't.","driven from morecambe where the sun is shining, to sunderland, where it isn't."
295,@kristywisty  I've not seen it yet,i've not seen it yet
296,its cold at my house   hopefully it warms up,its cold at my house hopefully it warms up
297,@georgeruiz Unfortunately one of those moments wasn't a giant squid monster.,unfortunately one of those moments wasn't a giant squid monster.
298,i was a MILE off wasn't i!,i was a mile off wasn't i!
